OrderID,Date,Region,SalesRep,Product,Qty,Price,Total
21701,2023-01-30,East,John,Wireless Mouse,3,15.0,45.0
21702,2023-09-07,North,Robert,Desk Organizer,1,30.0,30.0
21703,2023-02-08,South,Patricia,Gadget B,2,45.0,90.0
21704,2023-11-30,East,Susan,Desk Organizer,2,30.0,60.0
21705,2023-10-26,North,Robert,Gadget B,10,45.0,450.0
21706,2023-04-22,West,Michael,Widget A,5,25.0,125.0
21707,2023-08-25,East,Sarah,Widget A,2,25.0,50.0
21708,2023-11-03,East,Sarah,Gadget B,1,45.0,45.0
21709,2023-12-18,East,Susan,Widget A,1,25.0,25.0
21710,2023-03-08,North,Emma,Desk Organizer,2,30.0,60.0
21711,2023-09-27,West,Michael,Keyboard Light,2,12.0,24.0
21712,2023-04-05,South,James,Desk Organizer,2,30.0,60.0
21713,2023-12-19,East,Susan,Gadget B,5,45.0,225.0
21714,2023-04-26,West,Michael,Widget A,2,25.0,50.0
21715,2023-07-22,East,John,Wireless Mouse,2,15.0,30.0
21716,2023-11-29,North,Robert,Wireless Mouse,2,15.0,30.0
21717,2023-10-23,South,James,Widget A,5,25.0,125.0
21718,2023-03-09,South,James,Keyboard Light,1,12.0,12.0
21719,2023-10-08,North,Emma,Widget A,2,25.0,50.0
21720,2023-02-02,North,Robert,Widget A,5,25.0,125.0
21721,2023-08-09,East,Sarah,Gadget B,2,45.0,90.0
21722,2023-05-24,West,Michael,Wireless Mouse,1,15.0,15.0
21723,2023-06-15,West,David,Wireless Mouse,2,15.0,30.0
21724,2023-02-24,South,Patricia,Gadget B,5,45.0,225.0
21725,2023-09-20,West,Michael,Gadget B,3,45.0,135.0
21726,2023-09-02,West,David,Widget A,5,25.0,125.0
21727,2023-06-01,West,David,Keyboard Light,2,12.0,24.0
21728,2023-06-30,West,Michael,Wireless Mouse,1,15.0,15.0
21729,2023-04-07,West,David,Widget A,1,25.0,25.0
21730,2023-05-03,South,Patricia,Widget A,2,25.0,50.0
21731,2023-11-18,East,Sarah,Wireless Mouse,1,15.0,15.0
21732,2023-04-08,East,Sarah,Gadget B,1,45.0,45.0
21733,2023-11-28,North,Emma,Desk Organizer,2,30.0,60.0
21734,2023-08-17,North,Emma,Widget A,1,25.0,25.0
21735,2023-03-12,South,James,Keyboard Light,5,12.0,60.0
21736,2023-04-21,West,Michael,Desk Organizer,2,30.0,60.0
21737,2023-12-17,North,Emma,Desk Organizer,2,30.0,60.0
21738,2023-05-05,South,Patricia,Wireless Mouse,1,15.0,15.0
21739,2023-03-04,South,James,Desk Organizer,2,30.0,60.0
21740,2023-02-13,North,Robert,Wireless Mouse,1,15.0,15.0
21741,2023-10-10,West,Michael,Desk Organizer,3,30.0,90.0
21742,2023-08-31,South,James,Desk Organizer,1,30.0,30.0
21743,2023-02-20,East,Sarah,Keyboard Light,5,12.0,60.0
21744,2023-04-27,South,Patricia,Keyboard Light,3,12.0,36.0
21745,2023-02-24,South,James,Gadget B,1,45.0,45.0
21746,2023-02-05,East,John,Keyboard Light,1,12.0,12.0
21747,2023-03-22,West,Michael,Gadget B,2,45.0,90.0
21748,2023-04-05,East,Susan,Gadget B,2,45.0,90.0
21749,2023-03-22,North,Emma,Widget A,2,25.0,50.0
21750,2023-07-18,North,Robert,Wireless Mouse,1,15.0,15.0
21751,2023-07-27,North,Emma,Widget A,1,25.0,25.0
21752,2023-03-19,North,Robert,Wireless Mouse,2,15.0,30.0
21753,2023-06-04,North,Robert,Widget A,3,25.0,75.0
21754,2023-11-25,East,Susan,Gadget B,1,45.0,45.0
21755,2023-12-15,East,Sarah,Keyboard Light,10,12.0,120.0
21756,2023-01-28,South,James,Gadget B,2,45.0,90.0
21757,2023-02-26,West,David,Wireless Mouse,2,15.0,30.0
21758,2023-09-26,North,Robert,Desk Organizer,5,30.0,150.0
21759,2023-09-06,West,David,Wireless Mouse,5,15.0,75.0
21760,2023-07-01,South,James,Keyboard Light,3,12.0,36.0
21761,2023-01-11,West,Michael,Widget A,2,25.0,50.0
21762,2023-06-24,East,John,Keyboard Light,1,12.0,12.0
21763,2023-06-24,North,Robert,Widget A,3,25.0,75.0
21764,2023-11-17,West,Michael,Keyboard Light,3,12.0,36.0
21765,2023-04-21,South,James,Desk Organizer,2,30.0,60.0
21766,2023-01-27,West,Michael,Widget A,10,25.0,250.0
21767,2023-10-01,East,Susan,Wireless Mouse,1,15.0,15.0
21768,2023-01-09,North,Robert,Wireless Mouse,1,15.0,15.0
21769,2023-03-18,West,David,Keyboard Light,2,12.0,24.0
21770,2023-08-30,East,Susan,Desk Organizer,2,30.0,60.0
21771,2023-11-03,South,James,Wireless Mouse,1,15.0,15.0
21772,2023-09-04,West,David,Wireless Mouse,1,15.0,15.0
21773,2023-01-30,North,Robert,Keyboard Light,1,12.0,12.0
21774,2023-02-23,South,James,Keyboard Light,1,12.0,12.0
21775,2023-05-10,North,Emma,Desk Organizer,2,30.0,60.0
21776,2023-08-29,North,Emma,Desk Organizer,2,30.0,60.0
21777,2023-05-31,West,David,Desk Organizer,3,30.0,90.0
21778,2023-07-04,North,Emma,Gadget B,5,45.0,225.0
21779,2023-10-10,West,David,Desk Organizer,3,30.0,90.0
21780,2023-03-10,East,John,Desk Organizer,2,30.0,60.0
21781,2023-10-25,East,John,Keyboard Light,2,12.0,24.0
21782,2023-02-13,East,John,Keyboard Light,1,12.0,12.0
21783,2023-02-03,East,Susan,Keyboard Light,3,12.0,36.0
21784,2023-11-22,West,David,Wireless Mouse,2,15.0,30.0
21785,2023-07-05,East,John,Widget A,2,25.0,50.0
21786,2023-02-15,South,James,Wireless Mouse,1,15.0,15.0
21787,2023-06-26,East,Sarah,Wireless Mouse,1,15.0,15.0
21788,2023-02-06,West,Michael,Wireless Mouse,3,15.0,45.0
21789,2023-03-09,West,Michael,Keyboard Light,10,12.0,120.0
21790,2023-03-09,East,Susan,Desk Organizer,1,30.0,30.0
21791,2023-09-03,East,Susan,Wireless Mouse,10,15.0,150.0
21792,2023-04-30,North,Emma,Desk Organizer,2,30.0,60.0
21793,2023-05-10,West,Michael,Desk Organizer,5,30.0,150.0
21794,2023-03-11,East,Sarah,Widget A,3,25.0,75.0
21795,2023-10-08,North,Emma,Keyboard Light,1,12.0,12.0
21796,2023-12-17,East,Sarah,Wireless Mouse,1,15.0,15.0
21797,2023-08-29,South,Patricia,Desk Organizer,2,30.0,60.0
21798,2023-12-18,West,Michael,Keyboard Light,2,12.0,24.0
21799,2023-06-08,South,James,Keyboard Light,3,12.0,36.0
21800,2023-12-01,North,Emma,Gadget B,1,45.0,45.0
21801,2023-03-26,North,Emma,Desk Organizer,3,30.0,90.0
21802,2023-02-24,West,Michael,Widget A,1,25.0,25.0
21803,2023-05-16,South,James,Desk Organizer,1,30.0,30.0
21804,2023-05-13,East,John,Gadget B,1,45.0,45.0
21805,2023-08-18,West,Michael,Desk Organizer,3,30.0,90.0
21806,2023-10-08,West,Michael,Keyboard Light,2,12.0,24.0
21807,2023-02-24,East,Susan,Gadget B,1,45.0,45.0
21808,2023-08-30,North,Emma,Keyboard Light,2,12.0,24.0
21809,2023-06-21,East,Sarah,Gadget B,1,45.0,45.0
21810,2023-03-05,North,Emma,Keyboard Light,3,12.0,36.0
21811,2023-01-01,East,John,Keyboard Light,2,12.0,24.0
21812,2023-05-07,East,Sarah,Gadget B,1,45.0,45.0
21813,2023-11-19,South,James,Keyboard Light,3,12.0,36.0
21814,2023-09-22,South,James,Keyboard Light,2,12.0,24.0
21815,2023-11-09,East,Susan,Keyboard Light,2,12.0,24.0
21816,2023-09-07,West,David,Widget A,2,25.0,50.0
21817,2023-03-06,East,John,Keyboard Light,5,12.0,60.0
21818,2023-03-04,South,James,Wireless Mouse,1,15.0,15.0
21819,2023-12-22,East,Susan,Desk Organizer,1,30.0,30.0
21820,2023-06-20,East,Sarah,Widget A,2,25.0,50.0
21821,2023-10-25,East,Susan,Wireless Mouse,1,15.0,15.0
21822,2023-08-17,East,Susan,Wireless Mouse,1,15.0,15.0
21823,2023-09-22,North,Emma,Keyboard Light,2,12.0,24.0
21824,2023-11-27,East,Sarah,Widget A,3,25.0,75.0
21825,2023-11-24,South,Patricia,Wireless Mouse,1,15.0,15.0
21826,2023-11-01,North,Robert,Widget A,1,25.0,25.0
21827,2023-10-28,North,Emma,Widget A,2,25.0,50.0
21828,2023-03-29,South,James,Keyboard Light,2,12.0,24.0
21829,2023-06-08,West,Michael,Gadget B,1,45.0,45.0
21830,2023-05-04,South,James,Keyboard Light,1,12.0,12.0
21831,2023-09-19,North,Emma,Keyboard Light,2,12.0,24.0
21832,2023-04-14,South,Patricia,Keyboard Light,3,12.0,36.0
21833,2023-03-13,East,Susan,Keyboard Light,1,12.0,12.0
21834,2023-01-17,East,Sarah,Widget A,10,25.0,250.0
21835,2023-02-25,South,Patricia,Widget A,2,25.0,50.0
21836,2023-08-24,West,David,Gadget B,2,45.0,90.0
21837,2023-08-08,North,Emma,Wireless Mouse,3,15.0,45.0
21838,2023-09-23,South,Patricia,Wireless Mouse,2,15.0,30.0
21839,2023-02-26,North,Robert,Widget A,1,25.0,25.0
21840,2023-01-09,South,Patricia,Wireless Mouse,1,15.0,15.0
21841,2023-05-22,West,Michael,Desk Organizer,2,30.0,60.0
21842,2023-04-07,West,David,Wireless Mouse,5,15.0,75.0
21843,2023-04-12,East,John,Keyboard Light,2,12.0,24.0
21844,2023-12-26,East,Susan,Desk Organizer,2,30.0,60.0
21845,2023-04-19,East,Sarah,Wireless Mouse,1,15.0,15.0
21846,2023-01-23,South,James,Desk Organizer,1,30.0,30.0
21847,2023-06-15,North,Robert,Wireless Mouse,2,15.0,30.0
21848,2023-04-23,West,David,Desk Organizer,1,30.0,30.0
21849,2023-04-29,East,Susan,Desk Organizer,2,30.0,60.0
21850,2023-09-09,West,David,Keyboard Light,2,12.0,24.0
21851,2023-03-02,East,John,Widget A,3,25.0,75.0
21852,2023-12-26,North,Emma,Keyboard Light,5,12.0,60.0
21853,2023-07-04,West,David,Gadget B,1,45.0,45.0
21854,2023-03-10,West,Michael,Keyboard Light,2,12.0,24.0
21855,2023-08-05,West,David,Widget A,1,25.0,25.0
21856,2023-08-31,East,John,Widget A,2,25.0,50.0
21857,2023-06-14,East,Susan,Keyboard Light,2,12.0,24.0
21858,2023-09-29,South,Patricia,Widget A,2,25.0,50.0
21859,2023-02-22,South,James,Wireless Mouse,2,15.0,30.0
21860,2023-12-10,West,Michael,Keyboard Light,5,12.0,60.0
21861,2023-05-25,North,Emma,Desk Organizer,10,30.0,300.0
21862,2023-07-04,East,John,Wireless Mouse,1,15.0,15.0
21863,2023-12-12,South,James,Wireless Mouse,1,15.0,15.0
21864,2023-11-07,East,Sarah,Desk Organizer,5,30.0,150.0
21865,2023-05-23,North,Robert,Widget A,2,25.0,50.0
21866,2023-06-04,North,Emma,Wireless Mouse,1,15.0,15.0
21867,2023-07-13,North,Robert,Widget A,2,25.0,50.0
21868,2023-08-15,East,John,Wireless Mouse,1,15.0,15.0
21869,2023-08-13,South,James,Desk Organizer,1,30.0,30.0
21870,2023-11-04,West,Michael,Gadget B,2,45.0,90.0
21871,2023-06-10,South,Patricia,Wireless Mouse,1,15.0,15.0
21872,2023-08-22,East,John,Widget A,1,25.0,25.0
21873,2023-05-28,East,John,Keyboard Light,5,12.0,60.0
21874,2023-02-01,East,Sarah,Desk Organizer,2,30.0,60.0
21875,2023-12-23,East,Susan,Widget A,2,25.0,50.0
21876,2023-09-10,East,Sarah,Gadget B,10,45.0,450.0
21877,2023-09-26,North,Robert,Gadget B,5,45.0,225.0
21878,2023-11-22,North,Robert,Gadget B,3,45.0,135.0
21879,2023-08-31,West,David,Wireless Mouse,2,15.0,30.0
21880,2023-06-04,East,Susan,Wireless Mouse,3,15.0,45.0
21881,2023-12-25,North,Robert,Keyboard Light,5,12.0,60.0
21882,2023-05-24,West,Michael,Gadget B,3,45.0,135.0
21883,2023-10-31,East,John,Keyboard Light,5,12.0,60.0
21884,2023-01-23,West,David,Keyboard Light,10,12.0,120.0
21885,2023-03-25,West,David,Widget A,2,25.0,50.0
21886,2023-04-16,West,Michael,Keyboard Light,2,12.0,24.0
21887,2023-04-17,West,David,Wireless Mouse,5,15.0,75.0
21888,2023-11-30,East,John,Wireless Mouse,2,15.0,30.0
21889,2023-08-12,South,Patricia,Keyboard Light,1,12.0,12.0
21890,2023-12-01,North,Emma,Desk Organizer,5,30.0,150.0
21891,2023-05-11,West,Michael,Keyboard Light,5,12.0,60.0
21892,2023-12-26,West,Michael,Gadget B,1,45.0,45.0
21893,2023-11-02,West,Michael,Desk Organizer,1,30.0,30.0
21894,2023-08-25,East,Susan,Widget A,1,25.0,25.0
21895,2023-02-07,East,John,Desk Organizer,1,30.0,30.0
21896,2023-07-11,West,David,Gadget B,2,45.0,90.0
21897,2023-11-04,South,James,Gadget B,2,45.0,90.0
21898,2023-05-26,East,Sarah,Wireless Mouse,1,15.0,15.0
21899,2023-08-01,West,Michael,Desk Organizer,1,30.0,30.0
21900,2023-01-28,East,Sarah,Gadget B,1,45.0,45.0
21901,2023-05-02,East,Susan,Gadget B,1,45.0,45.0
21902,2023-01-15,North,Robert,Wireless Mouse,3,15.0,45.0
21903,2023-10-25,East,Sarah,Widget A,1,25.0,25.0
21904,2023-10-22,South,James,Desk Organizer,5,30.0,150.0
21905,2023-08-23,West,David,Widget A,1,25.0,25.0
21906,2023-09-24,West,Michael,Keyboard Light,5,12.0,60.0
21907,2023-01-22,West,David,Gadget B,1,45.0,45.0
21908,2023-01-04,East,John,Keyboard Light,5,12.0,60.0
21909,2023-12-11,South,Patricia,Gadget B,1,45.0,45.0
21910,2023-01-31,West,David,Widget A,1,25.0,25.0
21911,2023-03-13,South,James,Desk Organizer,2,30.0,60.0
21912,2023-07-23,East,Sarah,Wireless Mouse,1,15.0,15.0
21913,2023-05-06,West,David,Desk Organizer,5,30.0,150.0
21914,2023-11-10,East,Susan,Keyboard Light,2,12.0,24.0
21915,2023-08-02,North,Robert,Gadget B,3,45.0,135.0
21916,2023-01-27,West,David,Widget A,3,25.0,75.0
21917,2023-02-03,West,David,Widget A,1,25.0,25.0
21918,2023-02-04,East,John,Widget A,2,25.0,50.0
21919,2023-08-28,West,Michael,Widget A,1,25.0,25.0
21920,2023-06-10,East,Sarah,Gadget B,5,45.0,225.0
21921,2023-01-27,South,Patricia,Desk Organizer,1,30.0,30.0
21922,2023-01-13,East,Susan,Wireless Mouse,2,15.0,30.0
21923,2023-07-24,North,Emma,Gadget B,1,45.0,45.0
21924,2023-01-13,West,David,Gadget B,10,45.0,450.0
21925,2023-05-15,North,Robert,Wireless Mouse,2,15.0,30.0
21926,2023-12-17,North,Robert,Desk Organizer,3,30.0,90.0
21927,2023-06-18,West,David,Desk Organizer,2,30.0,60.0
21928,2023-10-27,East,Susan,Gadget B,1,45.0,45.0
21929,2023-04-05,East,Susan,Keyboard Light,1,12.0,12.0
21930,2023-02-16,West,Michael,Wireless Mouse,10,15.0,150.0
21931,2023-10-01,North,Robert,Wireless Mouse,3,15.0,45.0
21932,2023-01-21,South,James,Desk Organizer,2,30.0,60.0
21933,2023-07-19,West,David,Wireless Mouse,1,15.0,15.0
21934,2023-08-18,West,Michael,Wireless Mouse,3,15.0,45.0
21935,2023-06-12,West,David,Wireless Mouse,10,15.0,150.0
21936,2023-07-28,East,Sarah,Keyboard Light,1,12.0,12.0
21937,2023-02-24,East,Sarah,Gadget B,3,45.0,135.0
21938,2023-06-10,East,Susan,Gadget B,2,45.0,90.0
21939,2023-10-10,East,Susan,Gadget B,1,45.0,45.0
21940,2023-05-16,West,David,Wireless Mouse,2,15.0,30.0
21941,2023-08-10,South,Patricia,Widget A,1,25.0,25.0
21942,2023-06-01,East,John,Desk Organizer,1,30.0,30.0
21943,2023-06-23,East,Susan,Keyboard Light,1,12.0,12.0
21944,2023-01-03,East,Susan,Gadget B,3,45.0,135.0
21945,2023-03-10,East,John,Keyboard Light,1,12.0,12.0
21946,2023-09-26,East,John,Gadget B,1,45.0,45.0
21947,2023-07-10,East,Susan,Desk Organizer,5,30.0,150.0
21948,2023-09-05,West,David,Gadget B,1,45.0,45.0
21949,2023-04-29,South,Patricia,Gadget B,3,45.0,135.0
21950,2023-11-03,West,Michael,Desk Organizer,10,30.0,300.0
21951,2023-07-29,North,Emma,Keyboard Light,1,12.0,12.0
21952,2023-03-08,East,John,Widget A,5,25.0,125.0
21953,2023-12-02,East,John,Widget A,5,25.0,125.0
21954,2023-10-08,East,Susan,Wireless Mouse,1,15.0,15.0
21955,2023-02-07,South,James,Widget A,1,25.0,25.0
21956,2023-08-29,South,Patricia,Wireless Mouse,2,15.0,30.0
21957,2023-04-14,East,Sarah,Desk Organizer,2,30.0,60.0
21958,2023-08-15,East,Susan,Keyboard Light,2,12.0,24.0
21959,2023-07-18,North,Robert,Widget A,1,25.0,25.0
21960,2023-12-16,East,Sarah,Wireless Mouse,3,15.0,45.0
21961,2023-09-11,East,Sarah,Widget A,3,25.0,75.0
21962,2023-07-22,East,John,Wireless Mouse,3,15.0,45.0
21963,2023-12-08,East,Susan,Gadget B,1,45.0,45.0
21964,2023-09-30,South,James,Widget A,3,25.0,75.0
21965,2023-01-12,East,Susan,Wireless Mouse,3,15.0,45.0
21966,2023-08-15,North,Robert,Widget A,3,25.0,75.0
21967,2023-10-19,East,Susan,Keyboard Light,2,12.0,24.0
21968,2023-10-10,South,Patricia,Desk Organizer,3,30.0,90.0
21969,2023-01-02,North,Emma,Wireless Mouse,2,15.0,30.0
21970,2023-04-14,East,Sarah,Gadget B,2,45.0,90.0
21971,2023-02-11,South,Patricia,Keyboard Light,1,12.0,12.0
21972,2023-05-22,West,David,Gadget B,3,45.0,135.0
21973,2023-02-27,North,Robert,Gadget B,3,45.0,135.0
21974,2023-12-09,South,Patricia,Gadget B,2,45.0,90.0
21975,2023-05-25,North,Emma,Desk Organizer,5,30.0,150.0
21976,2023-07-02,North,Emma,Keyboard Light,1,12.0,12.0
21977,2023-03-09,North,Robert,Wireless Mouse,3,15.0,45.0
21978,2023-06-18,North,Robert,Gadget B,2,45.0,90.0
21979,2023-01-03,North,Robert,Wireless Mouse,1,15.0,15.0
21980,2023-03-14,South,James,Keyboard Light,3,12.0,36.0
21981,2023-03-14,North,Robert,Keyboard Light,2,12.0,24.0
21982,2023-11-08,North,Emma,Keyboard Light,1,12.0,12.0
21983,2023-04-03,West,Michael,Keyboard Light,5,12.0,60.0
21984,2023-05-13,North,Emma,Wireless Mouse,3,15.0,45.0
21985,2023-07-09,South,Patricia,Wireless Mouse,1,15.0,15.0
21986,2023-01-05,North,Emma,Keyboard Light,5,12.0,60.0
21987,2023-12-02,East,Susan,Widget A,2,25.0,50.0
21988,2023-08-17,East,Sarah,Keyboard Light,1,12.0,12.0
21989,2023-04-18,South,James,Wireless Mouse,2,15.0,30.0
21990,2023-07-18,East,John,Widget A,3,25.0,75.0
21991,2023-01-21,North,Robert,Wireless Mouse,5,15.0,75.0
21992,2023-12-31,West,David,Gadget B,10,45.0,450.0
21993,2023-03-03,West,Michael,Keyboard Light,1,12.0,12.0
21994,2023-08-11,East,John,Keyboard Light,1,12.0,12.0
21995,2023-12-27,East,John,Widget A,5,25.0,125.0
21996,2023-04-03,West,David,Wireless Mouse,3,15.0,45.0
21997,2023-09-10,North,Emma,Wireless Mouse,3,15.0,45.0
21998,2023-04-25,North,Robert,Desk Organizer,2,30.0,60.0
21999,2023-05-22,North,Emma,Gadget B,1,45.0,45.0
22000,2023-12-20,North,Robert,Widget A,1,25.0,25.0
22001,2023-04-23,East,John,Keyboard Light,1,12.0,12.0
22002,2023-05-26,East,John,Wireless Mouse,2,15.0,30.0
22003,2023-01-21,West,Michael,Gadget B,2,45.0,90.0
22004,2023-01-22,East,Susan,Wireless Mouse,1,15.0,15.0
22005,2023-06-27,East,John,Keyboard Light,1,12.0,12.0
22006,2023-12-22,South,Patricia,Desk Organizer,1,30.0,30.0
22007,2023-05-04,East,Susan,Wireless Mouse,1,15.0,15.0
22008,2023-09-26,West,David,Widget A,1,25.0,25.0
22009,2023-08-01,North,Emma,Wireless Mouse,2,15.0,30.0
22010,2023-09-08,East,Sarah,Wireless Mouse,5,15.0,75.0
22011,2023-08-14,East,John,Widget A,2,25.0,50.0
22012,2023-08-14,East,John,Wireless Mouse,1,15.0,15.0
22013,2023-05-11,North,Robert,Desk Organizer,2,30.0,60.0
22014,2023-07-10,South,James,Desk Organizer,2,30.0,60.0
22015,2023-04-27,North,Emma,Wireless Mouse,2,15.0,30.0
22016,2023-06-21,West,David,Desk Organizer,5,30.0,150.0
22017,2023-02-11,South,Patricia,Widget A,5,25.0,125.0
22018,2023-04-30,South,Patricia,Desk Organizer,1,30.0,30.0
22019,2023-09-04,West,Michael,Keyboard Light,3,12.0,36.0
22020,2023-07-21,South,Patricia,Wireless Mouse,2,15.0,30.0
22021,2023-09-27,East,Susan,Keyboard Light,2,12.0,24.0
22022,2023-09-20,West,David,Widget A,2,25.0,50.0
22023,2023-02-05,East,Susan,Desk Organizer,2,30.0,60.0
22024,2023-08-03,West,David,Gadget B,2,45.0,90.0
22025,2023-02-08,East,John,Wireless Mouse,2,15.0,30.0
22026,2023-11-26,East,John,Keyboard Light,2,12.0,24.0
22027,2023-11-30,East,Susan,Widget A,1,25.0,25.0
22028,2023-02-23,East,John,Widget A,3,25.0,75.0
22029,2023-01-22,South,Patricia,Widget A,2,25.0,50.0
22030,2023-04-05,South,James,Keyboard Light,2,12.0,24.0
22031,2023-09-06,East,Susan,Widget A,1,25.0,25.0
22032,2023-01-14,East,Sarah,Wireless Mouse,1,15.0,15.0
22033,2023-10-02,East,Susan,Wireless Mouse,1,15.0,15.0
22034,2023-02-18,West,Michael,Wireless Mouse,1,15.0,15.0
22035,2023-11-26,East,Susan,Gadget B,2,45.0,90.0
22036,2023-07-06,West,David,Desk Organizer,2,30.0,60.0
22037,2023-04-02,East,Sarah,Keyboard Light,3,12.0,36.0
22038,2023-07-04,West,David,Widget A,5,25.0,125.0
22039,2023-04-25,East,Sarah,Widget A,2,25.0,50.0
22040,2023-07-20,West,David,Widget A,5,25.0,125.0
22041,2023-08-02,South,Patricia,Keyboard Light,1,12.0,12.0
22042,2023-05-28,North,Emma,Desk Organizer,3,30.0,90.0
22043,2023-07-05,North,Robert,Widget A,5,25.0,125.0
22044,2023-11-05,East,Susan,Desk Organizer,2,30.0,60.0
22045,2023-04-03,South,Patricia,Desk Organizer,3,30.0,90.0
22046,2023-12-14,South,James,Widget A,2,25.0,50.0
22047,2023-01-23,South,Patricia,Desk Organizer,2,30.0,60.0
22048,2023-04-11,East,Sarah,Desk Organizer,5,30.0,150.0
22049,2023-07-29,West,David,Wireless Mouse,2,15.0,30.0
22050,2023-06-09,East,Susan,Keyboard Light,2,12.0,24.0
22051,2023-08-15,East,Susan,Keyboard Light,2,12.0,24.0
22052,2023-08-07,North,Emma,Wireless Mouse,1,15.0,15.0
22053,2023-01-22,West,Michael,Widget A,1,25.0,25.0
22054,2023-04-01,North,Robert,Gadget B,1,45.0,45.0
22055,2023-09-03,East,Sarah,Keyboard Light,1,12.0,12.0
22056,2023-02-05,West,Michael,Widget A,5,25.0,125.0
22057,2023-03-05,East,John,Keyboard Light,2,12.0,24.0
22058,2023-10-03,South,Patricia,Gadget B,2,45.0,90.0
22059,2023-05-06,West,David,Widget A,3,25.0,75.0
22060,2023-12-12,South,James,Gadget B,1,45.0,45.0
22061,2023-03-08,South,James,Keyboard Light,2,12.0,24.0
22062,2023-07-18,West,Michael,Desk Organizer,2,30.0,60.0
22063,2023-04-05,North,Emma,Wireless Mouse,5,15.0,75.0
22064,2023-05-19,West,Michael,Desk Organizer,2,30.0,60.0
22065,2023-07-12,South,Patricia,Widget A,5,25.0,125.0
22066,2023-02-05,East,Sarah,Desk Organizer,2,30.0,60.0
22067,2023-09-05,North,Robert,Gadget B,2,45.0,90.0
22068,2023-06-16,North,Emma,Gadget B,3,45.0,135.0
22069,2023-09-28,West,Michael,Gadget B,5,45.0,225.0
22070,2023-12-10,South,Patricia,Gadget B,2,45.0,90.0
22071,2023-07-19,East,Sarah,Gadget B,3,45.0,135.0
22072,2023-12-05,North,Robert,Keyboard Light,10,12.0,120.0
22073,2023-03-17,East,Sarah,Wireless Mouse,1,15.0,15.0
22074,2023-04-17,South,James,Keyboard Light,1,12.0,12.0
22075,2023-05-07,East,John,Desk Organizer,3,30.0,90.0
22076,2023-10-21,North,Robert,Keyboard Light,1,12.0,12.0
22077,2023-11-18,North,Emma,Keyboard Light,1,12.0,12.0
22078,2023-04-17,South,Patricia,Gadget B,5,45.0,225.0
22079,2023-07-20,North,Emma,Keyboard Light,2,12.0,24.0
22080,2023-09-14,East,Sarah,Keyboard Light,1,12.0,12.0
22081,2023-08-22,East,Susan,Gadget B,1,45.0,45.0
22082,2023-10-28,North,Robert,Widget A,2,25.0,50.0
22083,2023-06-22,West,Michael,Gadget B,5,45.0,225.0
22084,2023-11-27,North,Emma,Gadget B,2,45.0,90.0
22085,2023-07-26,East,Sarah,Wireless Mouse,1,15.0,15.0
22086,2023-04-10,West,David,Desk Organizer,2,30.0,60.0
22087,2023-02-11,West,Michael,Keyboard Light,1,12.0,12.0
22088,2023-01-14,South,Patricia,Desk Organizer,3,30.0,90.0
22089,2023-11-05,West,Michael,Gadget B,1,45.0,45.0
22090,2023-02-10,East,Susan,Desk Organizer,1,30.0,30.0
22091,2023-03-27,East,Sarah,Wireless Mouse,3,15.0,45.0
22092,2023-02-23,South,Patricia,Gadget B,3,45.0,135.0
22093,2023-10-25,North,Emma,Desk Organizer,1,30.0,30.0
22094,2023-10-30,East,John,Gadget B,1,45.0,45.0
22095,2023-08-31,West,David,Desk Organizer,2,30.0,60.0
22096,2023-08-16,North,Robert,Widget A,3,25.0,75.0
22097,2023-03-24,West,Michael,Desk Organizer,3,30.0,90.0
22098,2023-02-21,West,Michael,Desk Organizer,2,30.0,60.0
22099,2023-02-16,South,James,Gadget B,2,45.0,90.0
22100,2023-03-19,North,Emma,Gadget B,1,45.0,45.0
22101,2023-12-07,East,John,Widget A,2,25.0,50.0
22102,2023-11-07,South,Patricia,Wireless Mouse,1,15.0,15.0
22103,2023-12-10,East,John,Keyboard Light,1,12.0,12.0
22104,2023-12-18,South,Patricia,Keyboard Light,2,12.0,24.0
22105,2023-02-25,North,Emma,Desk Organizer,1,30.0,30.0
22106,2023-12-26,North,Robert,Wireless Mouse,10,15.0,150.0
22107,2023-12-16,West,Michael,Keyboard Light,1,12.0,12.0
22108,2023-01-10,North,Emma,Desk Organizer,3,30.0,90.0
22109,2023-06-17,North,Robert,Widget A,1,25.0,25.0
22110,2023-03-19,East,John,Keyboard Light,3,12.0,36.0
22111,2023-10-26,West,Michael,Desk Organizer,1,30.0,30.0
22112,2023-06-12,North,Emma,Gadget B,1,45.0,45.0
22113,2023-05-21,East,Susan,Widget A,1,25.0,25.0
22114,2023-07-16,East,John,Desk Organizer,2,30.0,60.0
22115,2023-08-13,North,Emma,Gadget B,1,45.0,45.0
22116,2023-10-16,East,Susan,Gadget B,2,45.0,90.0
22117,2023-01-08,East,Sarah,Wireless Mouse,10,15.0,150.0
22118,2023-07-16,West,David,Desk Organizer,3,30.0,90.0
22119,2023-05-18,East,Sarah,Keyboard Light,2,12.0,24.0
22120,2023-07-11,West,David,Widget A,1,25.0,25.0
22121,2023-05-27,North,Robert,Widget A,1,25.0,25.0
22122,2023-06-30,North,Robert,Widget A,5,25.0,125.0
22123,2023-12-13,North,Robert,Wireless Mouse,5,15.0,75.0
22124,2023-07-26,East,Susan,Wireless Mouse,2,15.0,30.0
22125,2023-10-21,West,David,Desk Organizer,2,30.0,60.0
